Price,Open,High,Low,Close,Volume
Ticker,,,,,,
,,,,,,
2004-06-16,0.7414216975235196,0.7837888238541417,0.6905816609207049,0.7032909989356995,2385268337
2004-06-17,0.7032908809200293,0.7414215731093318,0.6990544538881207,0.7160010933876038,454525756
2004-06-18,0.711764714985637,0.7202376244149288,0.6693975928697745,0.6821078062057495,198501621
2004-06-21,0.694818102202096,0.6990545296934018,0.6693976197237779,0.6778714060783386,123755710
2004-06-22,0.6778714060783386,0.6778714060783386,0.6778714060783386,0.6778714060783386,0
2004-06-23,0.6863441987663087,0.7541317387098758,0.6821077172111054,0.749894380569458,298397869
2004-06-24,0.7583683357809862,0.7668421219807724,0.7329478537669752,0.7541318535804749,188331925
2004-06-25,0.7583683079810621,0.7710785211288501,0.7371851855294319,0.7456580400466919,115053162
2004-06-28,0.7456579788861207,0.7456579788861207,0.7202375546755859,0.7329477667808533,79979914
2004-06-29,0.7287113398697048,0.7498944057972693,0.7287113398697048,0.7329477667808533,81799612
2004-06-30,0.7414217005144156,0.749894556034199,0.7287114858627319,0.7287114858627319,66263028
2004-07-01,0.7287114858627319,0.7287114858627319,0.7287114858627319,0.7287114858627319,0
2004-07-02,0.7244749085545767,0.7414215474679765,0.7075282148545996,0.7371851205825806,70650913
2004-07-05,0.7371851205825806,0.7371851205825806,0.7371851205825806,0.7371851205825806,0
2004-07-06,0.7414216127880618,0.7541318259358499,0.7371851855294319,0.7456580400466919,83684395
2004-07-07,0.7414217897921584,0.7414217897921584,0.7202377856978273,0.7244751453399658,71242111
2004-07-08,0.7202376915316224,0.7202376915316224,0.6905816565735109,0.6948181390762329,114708748
2004-07-09,0.6948179820756927,0.6990544088345667,0.6821077156407066,0.6905815005302429,50853904
2004-07-12,0.6905816199242051,0.6990545296934018,0.6736340472150836,0.6778714060783386,64923340
2004-07-13,0.6778713788843952,0.686344288313687,0.673634020191129,0.6821078062057495,59304244
2004-07-14,0.6821078632028887,0.6821078632028887,0.6355043098714649,0.643977165222168,106513329
2004-07-15,0.6482145823811515,0.6482145823811515,0.601611024871776,0.6227941513061523,61392421
2004-07-16,0.6185576409140671,0.6355043385385011,0.6143202816755823,0.6270305514335632,22381467
2004-07-19,0.6270303748880945,0.6397405862808228,0.6100836820351389,0.6397405862808228,28860241
2004-07-20,0.6312678185101008,0.6397406730060125,0.6270304598902492,0.6355042457580566,18636307
2004-07-21,0.6439770129544756,0.6566872791337784,0.6355041596071699,0.6397405862808228,56923179
2004-07-22,0.635504233850513,0.635504233850513,0.5931371132625248,0.6016108989715576,75017102
2004-07-23,0.6016109637713385,0.6058473913962231,0.5931371771495904,0.5973736047744751,25318475
2004-07-26,0.5846633210743655,0.5931371066894934,0.5719539849228952,0.5761904120445251,40347930
2004-07-27,0.571954026550275,0.6312678456306458,0.571954026550275,0.6312678456306458,97119242
2004-07-28,0.6312679387885098,0.6355043668436519,0.6143203090372023,0.6227941513061523,22807238
2004-07-29,0.6143201919879038,0.6397406730060125,0.610083764739948,0.6355042457580566,18972585
2004-07-30,0.6439771916850457,0.6566874613919793,0.6312679081367301,0.6524509787559509,54590929
2004-08-02,0.6524508967796206,0.6566873788833618,0.6270304701328491,0.6566873788833618,29028380
2004-08-03,0.6609248556063695,0.6736341398275831,0.6566874961605542,0.6693977117538452,69094271
2004-08-04,0.6609248206134459,0.6651612484628845,0.6482145509065124,0.6524509787559509,15452514
2004-08-05,0.6609247697071996,0.6821078386948422,0.6609247697071996,0.6736340522766113,36800740
2004-08-06,0.6651611922324722,0.6863443158475353,0.6651611922324722,0.6778714060783386,23506913
2004-08-09,0.6778714060783386,0.6778714060783386,0.6693976197237779,0.6778714060783386,24390999
2004-08-10,0.6863442876338746,0.6863442876338746,0.6566873788833618,0.6566873788833618,22828933
2004-08-11,0.6651612807603857,0.6651612807603857,0.6227941513061523,0.6227941513061523,35607496
2004-08-12,0.6227940326422934,0.6355042457580566,0.6143201919879038,0.6355042457580566,28057513
2004-08-13,0.6227940326422934,0.6355042457580566,0.6227940326422934,0.6355042457580566,5299089
2004-08-16,0.6270304598902492,0.6397406730060125,0.610083764739948,0.6355042457580566,14454528
2004-08-17,0.6355043385385011,0.6355043385385011,0.6227941235671102,0.6270305514335632,4846199
